2.368|38.0218|38.0218|38.0218|38.0218|52.4562|52.4562|66.8907|66.8907|66.8907|66.8907|66.8907|66.8907|66.8907|66.8907|48.6727|48.6727|30.4548|30.4548|51.0468|51.0468|71.6389|71.6389|50.3952|50.3952|57.5874|57.5874|84.7812|84.7812|78.4524|78.4524|70.6470|70.6470|45.6549|45.6549|36.4341|36.4341|21.5708|21.5708|20.0828|20.0828|19.9196|19.9196|10.2160|10.2160|8.2777|8.2777|11.7961|11.7961|9.3378|9.3378|9.5568|9.5568|9.3396|9.3396|8.7299|8.7299|4.7178|4.7178|3.5682|3.5682|2.0774|2.0774|1.5918|1.5918|0.9863|0.9863
2.389|46.9838|46.9838|46.9838|46.9838|36.5141|36.5141|26.0443|26.0443|26.0443|26.0443|26.0443|26.0443|26.0443|26.0443|50.2273|50.2273|74.4103|74.4103|73.8140|73.8140|73.2177|73.2177|50.2630|50.2630|33.4529|33.4529|73.8488|73.8488|68.0258|68.0258|62.5132|62.5132|32.5007|32.5007|32.8590|32.8590|17.0015|17.0015|22.2456|22.2456|12.8754|12.8754|14.4023|14.4023|16.2512|16.2512|11.3292|11.3292|10.3246|10.3246|10.1787|10.1787|11.2023|11.2023|6.0939|6.0939|4.2355|4.2355|3.9404|3.9404|1.9057|1.9057|1.6233|1.6233|0.9113|0.9113
2.411|2.3949|2.3949|2.3949|2.3949|14.9601|14.9601|27.5253|27.5253|27.5253|27.5253|27.5253|27.5253|27.5253|27.5253|25.9209|25.9209|24.3165|24.3165|14.5354|14.5354|4.7542|4.7542|9.2654|9.2654|21.8777|21.8777|54.9487|54.9487|53.0703|53.0703|57.2592|57.2592|30.6275|30.6275|27.3618|27.3618|15.7993|15.7993|19.6539|19.6539|18.8193|18.8193|14.2134|14.2134|11.9685|11.9685|10.8733|10.8733|10.7073|10.7073|10.0126|10.0126|12.1116|12.1116|7.8896|7.8896|6.1951|6.1951|3.4876|3.4876|2.0481|2.0481|1.3973|1.3973|0.8242|0.8242
2.432|4.7083|4.7083|4.7083|4.7083|14.7751|14.7751|24.8419|24.8419|24.8419|24.8419|24.8419|24.8419|24.8419|24.8419|47.9302|47.9302|71.0184|71.0184|42.0275|42.0275|13.0365|13.0365|27.0163|27.0163|66.3562|66.3562|69.6321|69.6321|34.1502|34.1502|51.8109|51.8109|41.7844|41.7844|15.0650|15.0650|9.6963|9.6963|21.4911|21.4911|16.5467|16.5467|8.3038|8.3038|8.2960|8.2960|8.4333|8.4333|9.1353|9.1353|12.9163|12.9163|12.3563|12.3563|9.2060|9.2060|6.8638|6.8638|3.6914|3.6914|2.0349|2.0349|1.4590|1.4590|0.8839|0.8839
2.453|4.7023|4.7023|4.7023|4.7023|10.8558|10.8558|17.0093|17.0093|17.0093|17.0093|17.0093|17.0093|17.0093|17.0093|15.7499|15.7499|14.4904|14.4904|13.2727|13.2727|12.0550|12.0550|18.0316|18.0316|20.7024|20.7024|40.0146|40.0146|20.2690|20.2690|42.6890|42.6890|28.0510|28.0510|17.0988|17.0988|13.2944|13.2944|15.5959|15.5959|10.2046|10.2046|8.8416|8.8416|6.5445|6.5445|9.1161|9.1161|9.0351|9.0351|11.8119|11.8119|11.5742|11.5742|7.5462|7.5462|4.6427|4.6427|3.1615|3.1615|1.2944|1.2944|0.9460|0.9460|0.6834|0.6834
2.475|19.0120|19.0120|19.0120|19.0120|26.7384|26.7384|34.4648|34.4648|34.4648|34.4648|34.4648|34.4648|34.4648|34.4648|51.1212|51.1212|67.7775|67.7775|70.6784|70.6784|73.5794|73.5794|90.4470|90.4470|114.7340|114.7340|81.1472|81.1472|33.5036|33.5036|46.2912|46.2912|31.6558|31.6558|21.0735|21.0735|14.5017|14.5017|18.5152|18.5152|16.9641|16.9641|12.6150|12.6150|9.2285|9.2285|10.2131|10.2131|10.0799|10.0799|10.5738|10.5738|10.2181|10.2181|7.9242|7.9242|5.8620|5.8620|2.8565|2.8565|1.9484|1.9484|2.1032|2.1032|1.0464|1.0464
2.496|16.6911|16.6911|16.6911|16.6911|16.4719|16.4719|16.2527|16.2527|16.2527|16.2527|16.2527|16.2527|16.2527|16.2527|28.7642|28.7642|41.2756|41.2756|107.7455|107.7455|174.2153|174.2153|109.5467|109.5467|75.2546|75.2546|80.7007|80.7007|57.3355|57.3355|53.9638|53.9638|29.1156|29.1156|17.9039|17.9039|11.0329|11.0329|9.0541|9.0541|10.4370|10.4370|7.0851|7.0851|5.7114|5.7114|5.8031|5.8031|8.6630|8.6630|7.6286|7.6286|8.5103|8.5103|5.9289|5.9289|3.1974|3.1974|2.3197|2.3197|0.9505|0.9505|0.8512|0.8512|0.6913|0.6913
2.517|32.3443|32.3443|32.3443|32.3443|37.6534|37.6534|42.9625|42.9625|42.9625|42.9625|42.9625|42.9625|42.9625|42.9625|112.5535|112.5535|182.1446|182.1446|120.8490|120.8490|59.5535|59.5535|54.8233|54.8233|57.3444|57.3444|61.6041|61.6041|45.3865|45.3865|43.5242|43.5242|29.0115|29.0115|26.6046|26.6046|14.1768|14.1768|11.5772|11.5772|10.6645|10.6645|5.5447|5.5447|5.6729|5.6729|7.5608|7.5608|5.9905|5.9905|7.2737|7.2737|6.2228|6.2228|5.7665|5.7665|3.0668|3.0668|2.1853|2.1853|0.9838|0.9838|0.8613|0.8613|0.6608|0.6608
2.539|45.8613|45.8613|45.8613|45.8613|58.7153|58.7153|71.5693|71.5693|71.5693|71.5693|71.5693|71.5693|71.5693|71.5693|104.2146|104.2146|136.8599|136.8599|98.3630|98.3630|59.8661|59.8661|51.8819|51.8819|59.1454|59.1454|61.5538|61.5538|31.1969|31.1969|45.3460|45.3460|49.9147|49.9147|18.5190|18.5190|11.9570|11.9570|9.5695|9.5695|8.2014|8.2014|5.7897|5.7897|6.8641|6.8641|9.0091|9.0091|9.1779|9.1779|7.2094|7.2094|5.0781|5.0781|4.9271|4.9271|2.9371|2.9371|1.6605|1.6605|0.7726|0.7726|0.6943|0.6943|0.4864|0.4864
2.560|61.8195|61.8195|61.8195|61.8195|64.0564|64.0564|66.2933|66.2933|66.2933|66.2933|66.2933|66.2933|66.2933|66.2933|63.8450|63.8450|61.3966|61.3966|92.0619|92.0619|122.7271|122.7271|90.8513|90.8513|37.3227|37.3227|41.9148|41.9148|19.2417|19.2417|37.2584|37.2584|22.7560|22.7560|14.5604|14.5604|10.6267|10.6267|5.7953|5.7953|5.2705|5.2705|5.0499|5.0499|5.0731|5.0731|4.9454|4.9454|4.3875|4.3875|5.4508|5.4508|6.8459|6.8459|4.2111|4.2111|2.5459|2.5459|1.7198|1.7198|0.6879|0.6879|0.6239|0.6239|0.5259|0.5259
2.581|33.9316|33.9316|33.9316|33.9316|27.9164|27.9164|21.9011|21.9011|21.9011|21.9011|21.9011|21.9011|21.9011|21.9011|46.7989|46.7989|71.6967|71.6967|50.0080|50.0080|28.3193|28.3193|30.5752|30.5752|50.5120|50.5120|56.3483|56.3483|30.8163|30.8163|36.6881|36.6881|25.6942|25.6942|21.8380|21.8380|15.9760|15.9760|12.8943|12.8943|8.6106|8.6106|4.5333|4.5333|5.9703|5.9703|7.8995|7.8995|9.1629|9.1629|8.3636|8.3636|9.3974|9.3974|11.1966|11.1966|7.5930|7.5930|6.6067|6.6067|3.7777|3.7777|1.8848|1.8848|0.9569|0.9569
2.603|5.8112|5.8112|5.8112|5.8112|12.0878|12.0878|18.3644|18.3644|18.3644|18.3644|18.3644|18.3644|18.3644|18.3644|16.4595|16.4595|14.5545|14.5545|20.8993|20.8993|27.2440|27.2440|27.6884|27.6884|31.1619|31.1619|42.0630|42.0630|43.9273|43.9273|40.5359|40.5359|23.3496|23.3496|13.3971|13.3971|10.0007|10.0007|7.5050|7.5050|7.1607|7.1607|4.9680|4.9680|4.6299|4.6299|6.4780|6.4780|4.3811|4.3811|7.2707|7.2707|7.1814|7.1814|6.5306|6.5306|5.3302|5.3302|4.6169|4.6169|2.2701|2.2701|0.8713|0.8713|0.4507|0.4507
2.624|15.2767|15.2767|15.2767|15.2767|18.5360|18.5360|21.7952|21.7952|21.7952|21.7952|21.7952|21.7952|21.7952|21.7952|19.7704|19.7704|17.7455|17.7455|20.6460|20.6460|23.5466|23.5466|25.0872|25.0872|28.7251|28.7251|46.4112|46.4112|34.9567|34.9567|33.5422|33.5422|17.3233|17.3233|10.6362|10.6362|4.8748|4.8748|5.1452|5.1452|3.7993|3.7993|1.9234|1.9234|2.3773|2.3773|2.8955|2.8955|5.2444|5.2444|4.3293|4.3293|7.2092|7.2092|5.4434|5.4434|3.9314|3.9314|3.4487|3.4487|1.5309|1.5309|0.8082|0.8082|0.4876|0.4876
2.645|13.0721|13.0721|13.0721|13.0721|11.2760|11.2760|9.4800|9.4800|9.4800|9.4800|9.4800|9.4800|9.4800|9.4800|7.1007|7.1007|4.7214|4.7214|11.3679|11.3679|18.0145|18.0145|28.1914|28.1914|46.6182|46.6182|45.4076|45.4076|24.1409|24.1409|33.6707|33.6707|42.2913|42.2913|16.9411|16.9411|11.7418|11.7418|8.3730|8.3730|7.6522|7.6522|5.4506|5.4506|5.3410|5.3410|6.1495|6.1495|7.8539|7.8539|4.7892|4.7892|4.3371|4.3371|3.1983|3.1983|2.8284|2.8284|2.1457|2.1457|1.1570|1.1570|0.5785|0.5785|0.3610|0.3610
2.667|13.6072|13.6072|13.6072|13.6072|24.0898|24.0898|34.5723|34.5723|34.5723|34.5723|34.5723|34.5723|34.5723|34.5723|26.7745|26.7745|18.9766|18.9766|34.8632|34.8632|50.7498|50.7498|57.0748|57.0748|41.0334|41.0334|52.7278|52.7278|50.4749|50.4749|30.8475|30.8475|18.9418|18.9418|17.0068|17.0068|7.2049|7.2049|6.1923|6.1923|9.4940|9.4940|7.9920|7.9920|5.8369|5.8369|3.4790|3.4790|4.6710|4.6710|6.7312|6.7312|6.9535|6.9535|4.4641|4.4641|2.9540|2.9540|1.8843|1.8843|1.0977|1.0977|0.5431|0.5431|0.3334|0.3334
2.688|36.3718|36.3718|36.3718|36.3718|31.2286|31.2286|26.0854|26.0854|26.0854|26.0854|26.0854|26.0854|26.0854|26.0854|37.1342|37.1342|48.1829|48.1829|60.4457|60.4457|72.7084|72.7084|58.8949|58.8949|66.4317|66.4317|111.9491|111.9491|114.8128|114.8128|83.3551|83.3551|36.8956|36.8956|29.0602|29.0602|19.2674|19.2674|16.0537|16.0537|18.1100|18.1100|13.6953|13.6953|10.0929|10.0929|13.7751|13.7751|11.3565|11.3565|14.1120|14.1120|12.8962|12.8962|7.3633|7.3633|5.4994|5.4994|3.7106|3.7106|1.7156|1.7156|0.8444|0.8444|0.4003|0.4003
2.709|46.0999|46.0999|46.0999|46.0999|31.8715|31.8715|17.6431|17.6431|17.6431|17.6431|17.6431|17.6431|17.6431|17.6431|25.1842|25.1842|32.7252|32.7252|35.6096|35.6096|38.4940|38.4940|44.6762|44.6762|51.8069|51.8069|116.8245|116.8245|117.4250|117.4250|86.7714|86.7714|35.7817|35.7817|27.0953|27.0953|12.0396|12.0396|10.0148|10.0148|12.2410|12.2410|11.1820|11.1820|7.9095|7.9095|9.6119|9.6119|7.7039|7.7039|11.7696|11.7696|11.1596|11.1596|6.6863|6.6863|4.8866|4.8866|2.9502|2.9502|1.4098|1.4098|0.5368|0.5368|0.2903|0.2903
2.731|24.7840|24.7840|24.7840|24.7840|26.1544|26.1544|27.5247|27.5247|27.5247|27.5247|27.5247|27.5247|27.5247|27.5247|33.5626|33.5626|39.6004|39.6004|33.7282|33.7282|27.8560|27.8560|32.2771|32.2771|52.1703|52.1703|114.9685|114.9685|110.5102|110.5102|91.8111|91.8111|38.9356|38.9356|26.4618|26.4618|15.7640|15.7640|9.4147|9.4147|7.1749|7.1749|5.8409|5.8409|6.4019|6.4019|7.3858|7.3858|4.9084|4.9084|6.7633|6.7633|7.3910|7.3910|4.5097|4.5097|3.0129|3.0129|1.9632|1.9632|0.7966|0.7966|0.3193|0.3193|0.1555|0.1555
2.752|23.7162|23.7162|23.7162|23.7162|25.1587|25.1587|26.6011|26.6011|26.6011|26.6011|26.6011|26.6011|26.6011|26.6011|23.0332|23.0332|19.4653|19.4653|23.1283|23.1283|26.7913|26.7913|35.6263|35.6263|58.4215|58.4215|107.1741|107.1741|105.4915|105.4915|94.6874|94.6874|37.9949|37.9949|24.1631|24.1631|15.0256|15.0256|9.4231|9.4231|7.6070|7.6070|6.8256|6.8256|6.7103|6.7103|6.6446|6.6446|4.3693|4.3693|4.7496|4.7496|4.3993|4.3993|3.5845|3.5845|2.0869|2.0869|1.2331|1.2331|0.7837|0.7837|0.3375|0.3375|0.2009|0.2009
2.773|34.2256|34.2256|34.2256|34.2256|24.8287|24.8287|15.4318|15.4318|15.4318|15.4318|15.4318|15.4318|15.4318|15.4318|37.4516|37.4516|59.4715|59.4715|49.5616|49.5616|39.6517|39.6517|60.6123|60.6123|80.4312|80.4312|111.4463|111.4463|112.7577|112.7577|89.1730|89.1730|48.3080|48.3080|29.3344|29.3344|25.5835|25.5835|20.4712|20.4712|17.2312|17.2312|13.2132|13.2132|10.7869|10.7869|11.8576|11.8576|6.3027|6.3027|8.9360|8.9360|6.8955|6.8955|8.0750|8.0750|5.1713|5.1713|2.9997|2.9997|1.9119|1.9119|1.4624|1.4624|0.9050|0.9050
2.795|18.4459|18.4459|18.4459|18.4459|20.8455|20.8455|23.2451|23.2451|23.2451|23.2451|23.2451|23.2451|23.2451|23.2451|51.4363|51.4363|79.6275|79.6275|146.1332|146.1332|212.6390|212.6390|158.5941|158.5941|79.5220|79.5220|82.2265|82.2265|110.2504|110.2504|85.6817|85.6817|47.6871|47.6871|37.7430|37.7430|18.4833|18.4833|8.5997|8.5997|13.2197|13.2197|9.0612|9.0612|7.3497|7.3497|7.8908|7.8908|5.1277|5.1277|4.5020|4.5020|3.2820|3.2820|3.2865|3.2865|2.6256|2.6256|1.7236|1.7236|0.9125|0.9125|0.5271|0.5271|0.3437|0.3437
2.816|7.6055|7.6055|7.6055|7.6055|33.4512|33.4512|59.2970|59.2970|59.2970|59.2970|59.2970|59.2970|59.2970|59.2970|161.8201|161.8201|264.3431|264.3431|149.2664|149.2664|34.1898|34.1898|42.5343|42.5343|73.3191|73.3191|127.7490|127.7490|134.8434|134.8434|68.4638|68.4638|27.4218|27.4218|15.7741|15.7741|14.3848|14.3848|13.3835|13.3835|7.8475|7.8475|6.0109|6.0109|4.9995|4.9995|4.2256|4.2256|3.1014|3.1014|3.4779|3.4779|3.1526|3.1526|2.7316|2.7316|1.8155|1.8155|1.2169|1.2169|0.8714|0.8714|0.6014|0.6014|0.5390|0.5390
2.837|13.7308|13.7308|13.7308|13.7308|49.0282|49.0282|84.3257|84.3257|84.3257|84.3257|84.3257|84.3257|84.3257|84.3257|117.6577|117.6577|150.9898|150.9898|139.5627|139.5627|128.1355|128.1355|93.4676|93.4676|54.6696|54.6696|84.4598|84.4598|97.7923|97.7923|85.4908|85.4908|48.2469|48.2469|28.1626|28.1626|16.0699|16.0699|11.3555|11.3555|7.7266|7.7266|5.6632|5.6632|5.7417|5.7417|4.6879|4.6879|2.6687|2.6687|2.3650|2.3650|2.6529|2.6529|3.0143|3.0143|1.9247|1.9247|1.3036|1.3036|0.8377|0.8377|0.4250|0.4250|0.3894|0.3894
2.859|1.6088|1.6088|1.6088|1.6088|15.7718|15.7718|29.9349|29.9349|29.9349|29.9349|29.9349|29.9349|29.9349|29.9349|38.2578|38.2578|46.5808|46.5808|93.1753|93.1753|139.7698|139.7698|86.4928|86.4928|24.3954|24.3954|73.1949|73.1949|92.0716|92.0716|81.7235|81.7235|48.3726|48.3726|27.9980|27.9980|17.5970|17.5970|10.9419|10.9419|8.5014|8.5014|8.5555|8.5555|6.6187|6.6187|7.7584|7.7584|6.5962|6.5962|4.5931|4.5931|2.9128|2.9128|3.5381|3.5381|2.1244|2.1244|1.4222|1.4222|0.9578|0.9578|0.4811|0.4811|0.2838|0.2838
2.880|29.0546|29.0546|29.0546|29.0546|23.7411|23.7411|18.4276|18.4276|18.4276|18.4276|18.4276|18.4276|18.4276|18.4276|44.3306|44.3306|70.2337|70.2337|79.0887|79.0887|87.9437|87.9437|110.4241|110.4241|96.4441|96.4441|94.7036|94.7036|96.0556|96.0556|85.4903|85.4903|45.3034|45.3034|29.7879|29.7879|26.4198|26.4198|20.8229|20.8229|19.4757|19.4757|13.2379|13.2379|10.0590|10.0590|11.3353|11.3353|8.9517|8.9517|8.4068|8.4068|6.4315|6.4315|8.3469|8.3469|4.9848|4.9848|2.9044|2.9044|1.9748|1.9748|1.5220|1.5220|0.9228|0.9228
2.901|11.0862|11.0862|11.0862|11.0862|13.4103|13.4103|15.7343|15.7343|15.7343|15.7343|15.7343|15.7343|15.7343|15.7343|38.4321|38.4321|61.1299|61.1299|136.3791|136.3791|211.6284|211.6284|130.5722|130.5722|83.7290|83.7290|97.6626|97.6626|71.7404|71.7404|80.0135|80.0135|46.9467|46.9467|20.6965|20.6965|18.4695|18.4695|10.1643|10.1643|7.9060|7.9060|7.6705|7.6705|8.1822|8.1822|6.6565|6.6565|5.9793|5.9793|3.8115|3.8115|2.4849|2.4849|3.2453|3.2453|1.8571|1.8571|1.6287|1.6287|0.7871|0.7871|0.4665|0.4665|0.2175|0.2175
2.923|16.8585|16.8585|16.8585|16.8585|43.3345|43.3345|69.8105|69.8105|69.8105|69.8105|69.8105|69.8105|69.8105|69.8105|160.9787|160.9787|252.1468|252.1468|136.4772|136.4772|20.8075|20.8075|20.6807|20.6807|33.0038|33.0038|101.9747|101.9747|93.5546|93.5546|77.2351|77.2351|39.0386|39.0386|28.3654|28.3654|13.4856|13.4856|11.2652|11.2652|10.2884|10.2884|8.0209|8.0209|6.6553|6.6553|7.0519|7.0519|7.8407|7.8407|4.5150|4.5150|2.5281|2.5281|3.1854|3.1854|1.9344|1.9344|1.2107|1.2107|0.8995|0.8995|0.4234|0.4234|0.2603|0.2603
2.944|16.7681|16.7681|16.7681|16.7681|51.4619|51.4619|86.1558|86.1558|86.1558|86.1558|86.1558|86.1558|86.1558|86.1558|127.0055|127.0055|167.8552|167.8552|134.7179|134.7179|101.5805|101.5805|88.8972|88.8972|90.2673|90.2673|103.1352|103.1352|79.4454|79.4454|77.0642|77.0642|35.3887|35.3887|18.7848|18.7848|11.9525|11.9525|7.0530|7.0530|7.6145|7.6145|6.1257|6.1257|5.5073|5.5073|5.6500|5.6500|5.3715|5.3715|2.8621|2.8621|2.8503|2.8503|3.1398|3.1398|2.0569|2.0569|1.6598|1.6598|0.9315|0.9315|0.6304|0.6304|0.5134|0.5134
2.965|11.4887|11.4887|11.4887|11.4887|27.4398|27.4398|43.3908|43.3908|43.3908|43.3908|43.3908|43.3908|43.3908|43.3908|41.6173|41.6173|39.8437|39.8437|88.4828|88.4828|137.1218|137.1218|71.9096|71.9096|38.6610|38.6610|98.1906|98.1906|95.2193|95.2193|73.8451|73.8451|39.5264|39.5264|21.0038|21.0038|9.4705|9.4705|7.2380|7.2380|6.8206|6.8206|5.8847|5.8847|5.3900|5.3900|5.5301|5.5301|7.2681|7.2681|4.0050|4.0050|2.9565|2.9565|3.2574|3.2574|1.8791|1.8791|1.3994|1.3994|0.7789|0.7789|0.4211|0.4211|0.2918|0.2918
2.987|17.3171|17.3171|17.3171|17.3171|36.8594|36.8594|56.4016|56.4016|56.4016|56.4016|56.4016|56.4016|56.4016|56.4016|77.1333|77.1333|97.8651|97.8651|117.4060|117.4060|136.9469|136.9469|78.8427|78.8427|38.0740|38.0740|87.3339|87.3339|86.5199|86.5199|68.8381|68.8381|38.7205|38.7205|20.9841|20.9841|8.4711|8.4711|6.7789|6.7789|6.7214|6.7214|4.1710|4.1710|4.1635|4.1635|5.0592|5.0592|7.1165|7.1165|3.8218|3.8218|1.9347|1.9347|3.0749|3.0749|1.3879|1.3879|0.8885|0.8885|0.5750|0.5750|0.3341|0.3341|0.2168|0.2168
3.008|10.6442|10.6442|10.6442|10.6442|34.8677|34.8677|59.0911|59.0911|59.0911|59.0911|59.0911|59.0911|59.0911|59.0911|107.8325|107.8325|156.5739|156.5739|111.7736|111.7736|66.9734|66.9734|57.2755|57.2755|47.1345|47.1345|93.8055|93.8055|90.1289|90.1289|68.6922|68.6922|31.5184|31.5184|17.5911|17.5911|8.6409|8.6409|4.2885|4.2885|4.2091|4.2091|3.6879|3.6879|4.1791|4.1791|4.2595|4.2595|6.8795|6.8795|3.3120|3.3120|2.1139|2.1139|2.5761|2.5761|1.1104|1.1104|0.7233|0.7233|0.4912|0.4912|0.2432|0.2432|0.1813|0.1813
3.029|15.5350|15.5350|15.5350|15.5350|39.2364|39.2364|62.9377|62.9377|62.9377|62.9377|62.9377|62.9377|62.9377|62.9377|46.7467|46.7467|30.5557|30.5557|34.9440|34.9440|39.3322|39.3322|36.7695|36.7695|53.5699|53.5699|100.6336|100.6336|83.4603|83.4603|65.6683|65.6683|29.1209|29.1209|16.0914|16.0914|7.5832|7.5832|4.4291|4.4291|3.5337|3.5337|2.8315|2.8315|1.7962|1.7962|3.4830|3.4830|6.2899|6.2899|2.9665|2.9665|1.3045|1.3045|2.1216|2.1216|1.0007|1.0007|0.6835|0.6835|0.4045|0.4045|0.1753|0.1753|0.1413|0.1413
3.051|14.2017|14.2017|14.2017|14.2017|40.8684|40.8684|67.5352|67.5352|67.5352|67.5352|67.5352|67.5352|67.5352|67.5352|57.1722|57.1722|46.8093|46.8093|46.0341|46.0341|45.2589|45.2589|34.8801|34.8801|39.0660|39.0660|93.6180|93.6180|81.4462|81.4462|65.0414|65.0414|28.4792|28.4792|15.1931|15.1931|7.0743|7.0743|3.3868|3.3868|3.2533|3.2533|2.5141|2.5141|1.8375|1.8375|2.3898|2.3898|5.6654|5.6654|2.7145|2.7145|1.1920|1.1920|2.0050|2.0050|0.8737|0.8737|0.5852|0.5852|0.3368|0.3368|0.1668|0.1668|0.1419|0.1419
3.072|6.3476|6.3476|6.3476|6.3476|21.6627|21.6627|36.9778|36.9778|36.9778|36.9778|36.9778|36.9778|36.9778|36.9778|52.9857|52.9857|68.9936|68.9936|90.6668|90.6668|112.3400|112.3400|90.3261|90.3261|67.2060|67.2060|96.2995|96.2995|77.1194|77.1194|65.3236|65.3236|25.4907|25.4907|16.1476|16.1476|8.2573|8.2573|4.2875|4.2875|3.1009|3.1009|2.4190|2.4190|2.1475|2.1475|2.0915|2.0915|5.2113|5.2113|2.4568|2.4568|1.5476|1.5476|1.8319|1.8319|0.9292|0.9292|0.6119|0.6119|0.4191|0.4191|0.2814|0.2814|0.2720|0.2720
3.093|9.0321|9.0321|9.0321|9.0321|44.9103|44.9103|80.7885|80.7885|80.7885|80.7885|80.7885|80.7885|80.7885|80.7885|91.6676|91.6676|102.5467|102.5467|82.9900|82.9900|63.4333|63.4333|75.5782|75.5782|107.0954|107.0954|128.4749|128.4749|77.2488|77.2488|66.2859|66.2859|43.2966|43.2966|25.7080|25.7080|23.3944|23.3944|20.0851|20.0851|19.1691|19.1691|14.1663|14.1663|10.1992|10.1992|10.1556|10.1556|8.3860|8.3860|9.1212|9.1212|6.5617|6.5617|9.0749|9.0749|5.3520|5.3520|3.0470|3.0470|2.2179|2.2179|1.8512|1.8512|0.9538|0.9538
3.115|40.3600|40.3600|40.3600|40.3600|42.0313|42.0313|43.7026|43.7026|43.7026|43.7026|43.7026|43.7026|43.7026|43.7026|68.3601|68.3601|93.0175|93.0175|174.3174|174.3174|255.6173|255.6173|166.2208|166.2208|63.1104|63.1104|70.3932|70.3932|80.8215|80.8215|60.4934|60.4934|21.6447|21.6447|11.4959|11.4959|10.3615|10.3615|7.5487|7.5487|5.8532|5.8532|3.4144|3.4144|3.5110|3.5110|3.9887|3.9887|2.6264|2.6264|3.2086|3.2086|2.2616|2.2616|2.4007|2.4007|1.4204|1.4204|0.9235|0.9235|0.4891|0.4891|0.2431|0.2431|0.1411|0.1411
3.136|42.3830|42.3830|42.3830|42.3830|70.0335|70.0335|97.6840|97.6840|97.6840|97.6840|97.6840|97.6840|97.6840|97.6840|169.9874|169.9874|242.2909|242.2909|138.5408|138.5408|34.7906|34.7906|53.8213|53.8213|91.8822|91.8822|111.8676|111.8676|83.2658|83.2658|44.9698|44.9698|25.4078|25.4078|18.7547|18.7547|16.0745|16.0745|8.4423|8.4423|5.4878|5.4878|6.7752|6.7752|5.2717|5.2717|4.2502|4.2502|2.2509|2.2509|2.5699|2.5699|2.7998|2.7998|2.4128|2.4128|1.5948|1.5948|1.2624|1.2624|0.9444|0.9444|0.6907|0.6907|0.6580|0.6580
3.157|22.9275|22.9275|22.9275|22.9275|48.7111|48.7111|74.4946|74.4946|74.4946|74.4946|74.4946|74.4946|74.4946|74.4946|126.2363|126.2363|177.9779|177.9779|128.5562|128.5562|79.1346|79.1346|61.2526|61.2526|48.6761|48.6761|80.7007|80.7007|85.7990|85.7990|59.6228|59.6228|34.4471|34.4471|20.4767|20.4767|10.5059|10.5059|5.4877|5.4877|5.6638|5.6638|4.0125|4.0125|2.8807|2.8807|3.6444|3.6444|3.4416|3.4416|3.7238|3.7238|2.0771|2.0771|2.3366|2.3366|1.6385|1.6385|1.2060|1.2060|0.5731|0.5731|0.2630|0.2630|0.1610|0.1610
3.179|39.9142|39.9142|39.9142|39.9142|23.2628|23.2628|6.6114|6.6114|6.6114|6.6114|6.6114|6.6114|6.6114|6.6114|40.5725|40.5725|74.5337|74.5337|86.7656|86.7656|98.9974|98.9974|86.5679|86.5679|58.8750|58.8750|74.1252|74.1252|70.1198|70.1198|63.0544|63.0544|31.5500|31.5500|13.8486|13.8486|11.8605|11.8605|5.6728|5.6728|7.8361|7.8361|4.7272|4.7272|4.4362|4.4362|4.1908|4.1908|3.4941|3.4941|3.9091|3.9091|2.5499|2.5499|2.2295|2.2295|1.6422|1.6422|1.0491|1.0491|0.5867|0.5867|0.3664|0.3664|0.2712|0.2712
3.200|3.2415|3.2415|3.2415|3.2415|13.6686|13.6686|24.0956|24.0956|24.0956|24.0956|24.0956|24.0956|24.0956|24.0956|71.7933|71.7933|119.4910|119.4910|151.0698|151.0698|182.6486|182.6486|126.5493|126.5493|58.6946|58.6946|77.4774|77.4774|53.7219|53.7219|52.4562|52.4562|23.2309|23.2309|21.7689|21.7689|11.8482|11.8482|8.1568|8.1568|6.5215|6.5215|5.2437|5.2437|4.5351|4.5351|4.3165|4.3165|4.0477|4.0477|3.0991|3.0991|2.0870|2.0870|2.1006|2.1006|1.2869|1.2869|0.8597|0.8597|0.4385|0.4385|0.2755|0.2755|0.1942|0.1942
3.221|30.9730|30.9730|30.9730|30.9730|51.1343|51.1343|71.2957|71.2957|71.2957|71.2957|71.2957|71.2957|71.2957|71.2957|69.5429|69.5429|67.7901|67.7901|75.5791|75.5791|83.3681|83.3681|66.4830|66.4830|53.2283|53.2283|73.6030|73.6030|54.5165|54.5165|55.5849|55.5849|28.8199|28.8199|19.0370|19.0370|12.7417|12.7417|8.6951|8.6951|5.8789|5.8789|4.8246|4.8246|5.0139|5.0139|5.1371|5.1371|3.5348|3.5348|2.6921|2.6921|1.8940|1.8940|1.6862|1.6862|1.0311|1.0311|0.7940|0.7940|0.3760|0.3760|0.2518|0.2518|0.1935|0.1935
